Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL56,OUT046,1417.1098828721385
FDH17,OUT018,1348.4538491315452
FDP37,OUT046,2059.3933113620083
FDG09,OUT019,1185.975658752747
FDA55,OUT045,3540.1828652404083
FDX31,OUT049,3892.5064617869475
FDJ41,OUT045,3989.6699672462632
DRC24,OUT045,2401.9621749125517
FDQ21,OUT035,2100.826800308854
NCT54,OUT045,1390.5360663832444
FDH08,OUT049,3792.490776746303
FDY38,OUT018,3446.254318319584
DRM11,OUT010,2173.1599410648414
FDG32,OUT049,3628.415757823931
NCH18,OUT046,3764.1647040149683
FDI20,OUT035,3548.49489906304
FDA33,OUT018,2104.2750825886906
FDN45,OUT013,3578.7360285427103
FDT45,OUT010,-1017.2788451193474
FDR32,OUT035,3858.7161869739894
FDA48,OUT017,3626.7577411319467
FDN23,OUT017,2491.631953989282
NCR18,OUT035,838.4184423950433
FDD45,OUT046,1533.932785984542
FDI22,OUT018,3030.041591766417
FDT09,OUT013,2219.7539517783307
DRC24,OUT027,3942.0770337319323
FDT39,OUT046,2439.658504192914
FDX28,OUT045,1488.4563251941922
FDA50,OUT018,1242.3012012419576
FDT33,OUT027,4193.614160348604
FDQ60,OUT049,2052.9610063884306
NCM19,OUT018,1540.7499069700295
FDF40,OUT046,3910.5232403033106
NCI30,OUT035,3995.9036190548363
FDK34,OUT049,3852.2656282340204
FDA38,OUT027,5240.090385508765
FDT02,OUT045,425.7127163049058
FDC11,OUT017,1530.3530487584785
FDD08,OUT046,698.1954939274067
NCS29,OUT046,4126.300256896549
DRI03,OUT010,853.6070220692377
FDK48,OUT035,1347.819749014068
FDM52,OUT049,2473.379663799674
FDP49,OUT035,1184.909405989324
DRA24,OUT046,2633.6751187890995
NCJ43,OUT049,2809.6890631381148
FDE11,OUT045,2866.8512583088427
FDP01,OUT049,2648.999284217564
FDQ59,OUT018,1046.5168632658037
FDA43,OUT019,1232.520142687334
FDL14,OUT017,2641.017251630115
FDV50,OUT010,35.12076591006826
FDT01,OUT027,4850.2900691863515
NCC42,OUT035,2366.920033130118
FDO28,OUT046,1878.4917462541448
FDD32,OUT019,-510.95941636081943
FDV45,OUT035,3090.386347867895
NCW17,OUT019,116.21907149035815
NCJ17,OUT027,2839.5295708377093
NCF18,OUT049,3077.3754839974335
FDP01,OUT045,2462.7772068137388
FDH24,OUT045,2430.753408634876
FDI38,OUT027,4852.727289268294
FDX03,OUT035,958.1928379784777
FDY28,OUT046,3386.001058411671
FDN34,OUT018,2505.889491723299
FDJ02,OUT045,2339.7754801554306
FDW40,OUT019,361.88558746657145
FDX03,OUT017,917.2090952273741
FDE17,OUT027,3943.0799720547643
FDT58,OUT046,2630.045997687829
FDI38,OUT013,3417.605270610179
FDW22,OUT035,3719.3652669798275
FDS15,OUT027,3304.676196203596
NCX06,OUT013,2930.0308084587846
DRK47,OUT035,3757.545015560624
FDC23,OUT027,4329.370769535251
FDM56,OUT010,-155.88501695302875
FDP21,OUT046,3032.2083521737204
FDP58,OUT046,3426.395974739058
FDA27,OUT019,2131.408464296383
FDK41,OUT019,-548.2212537260189
NCH42,OUT046,3610.167446068919
FDG29,OUT045,620.599657177705
FDW15,OUT018,2231.885236357749
FDD28,OUT018,727.2912720819184
FDQ37,OUT049,3228.7097821093776
FDC23,OUT035,2993.803770230036
FDV13,OUT035,1633.302592832001
FDK33,OUT046,3336.121417858056
FDO33,OUT013,1857.5531323094888
FDN21,OUT017,2688.224455369117
NCW06,OUT027,4511.420504740178
FDI38,OUT035,3492.070174351815
FDC21,OUT027,3299.4816016424556
NCS05,OUT046,2019.4829457096032
NCN53,OUT049,699.7411578919807
FDV40,OUT010,-703.5141577395052
FDG60,OUT017,3825.6404539024543
NCY30,OUT027,4364.802220356374
FDM40,OUT045,2149.3952042320457
NCO30,OUT046,2871.3454171321337
FDK10,OUT046,2893.415073051261
FDM36,OUT045,2711.8348221502642
FDN10,OUT013,1936.1645394755503
FDM46,OUT018,1241.2073865905725
FDX50,OUT049,1752.3657426810523
FDP33,OUT045,3928.4241605060106
FDO12,OUT045,3030.885697538935
FDC28,OUT013,1831.4658858485304
FDO31,OUT045,1316.501183333689
FDX45,OUT035,2593.8194489394978
FDV21,OUT049,2068.5057677301065
FDH04,OUT049,1598.609899111168
NCG54,OUT013,2723.2596528673757
FDO13,OUT046,2640.270676556847
FDA09,OUT027,4351.551823754584
FDC38,OUT017,2259.7404675546813
NCO42,OUT046,2249.2429498654365
FDL45,OUT049,2060.691676251811
NCK31,OUT013,907.5831231313712
FDM39,OUT017,2931.621007866884
FDC22,OUT010,999.1590213182177
FDF46,OUT046,1738.214720892216
FDQ37,OUT045,3029.9378844300563
FDH41,OUT010,1454.2576004846192
FDQ04,OUT046,644.384244074017
NCQ02,OUT027,4470.611474240039
FDJ57,OUT027,4634.23766405813
NCE07,OUT049,2310.8913297050776
FDE56,OUT013,1110.1405527043578
FDI20,OUT049,3464.2414039158693
FDK36,OUT018,590.6937080146488
FDP08,OUT027,4606.816415971807
FDF44,OUT017,2305.8932961913965
NCU53,OUT017,2779.700968153696
FDF47,OUT035,3709.895118862416
FDS55,OUT010,507.3515947954679
FDZ52,OUT010,-241.86429869820313
FDL04,OUT018,1438.3735640507966
NCM26,OUT035,2566.2537952991374
FDX43,OUT049,2822.9266215828875
FDP52,OUT049,3728.867292889833
DRK49,OUT045,533.1704346736226
FDE38,OUT013,2710.2935376548594
DRF13,OUT035,2465.5999626257562
FDK41,OUT010,-576.8207717871669
FDJ04,OUT027,3390.504032543249
FDZ44,OUT018,1713.1839682862496
FDS11,OUT013,3698.454717812593
FDA55,OUT049,3735.8151728494195
NCW53,OUT046,2974.177379413412
FDB49,OUT027,3143.317594655703
FDD23,OUT017,3162.8564275846434
NCV42,OUT045,1659.5363052268394
NCZ29,OUT018,1784.8123657966896
FDQ26,OUT013,1001.4361255428128
FDV08,OUT017,782.0864568925911
FDC53,OUT049,1701.0822015839888
FDV58,OUT010,1105.3269967045296
NCP02,OUT019,-976.5812745024564
DRI37,OUT045,836.7744175548476
FDQ12,OUT049,3739.823118596957
FDE33,OUT046,1302.771800311685
FDX27,OUT045,1428.33122033483
FDM22,OUT017,1001.5081568258875
NCH30,OUT019,-112.46318255900724
FDC04,OUT017,3914.7724448278022
FDO38,OUT046,1366.674653604518
FDV52,OUT027,3381.0323782787427
FDB32,OUT013,1635.0972423641547
FDV43,OUT018,573.4237690732027
FDI24,OUT018,2601.185740556696
FDR40,OUT017,1491.1328724994223
FDW02,OUT049,2079.1793858448764
FDE44,OUT049,840.2886841770762
FDL38,OUT046,1475.9109024553554
NCT54,OUT010,-391.2965371116511
DRJ39,OUT010,1521.5319943243335
FDW55,OUT049,4116.804466406147
DRF13,OUT019,407.0391779554916
NCW17,OUT049,2148.3429937671067
FDP13,OUT035,856.4709999032375
FDS08,OUT018,2586.890937315438
NCP17,OUT035,1159.8351792700093
NCO53,OUT035,3094.7513572845555
FDH19,OUT045,2813.183683288024
FDJ04,OUT017,2027.9179017544157
FDG10,OUT049,1055.463062455002
FDA40,OUT010,-490.81073832665334
FDI53,OUT045,2518.2139563407845
FDU09,OUT010,-980.7116435964754
FDK60,OUT045,1536.5488415968775
FDR43,OUT017,739.2194781978094
FDW22,OUT017,3647.0438429654123
DRP47,OUT010,2008.8047498550463
DRG48,OUT010,413.7227064386793
FDA14,OUT035,2432.0538372318265
FDU49,OUT013,1391.2900631379566
FDK28,OUT045,3986.0694986582234
FDT19,OUT046,2812.1443998993864
NCQ42,OUT045,1892.5121730130008
FDD03,OUT045,3586.5290291279553
NCM53,OUT013,1782.4573900469964
NCX53,OUT045,2155.366249990039
FDV14,OUT027,2828.1251798072994
NCZ54,OUT017,2661.8197220208126
FDB39,OUT013,929.4385492941253
DRC24,OUT046,2426.394183030158
FDY36,OUT013,1279.8277217782695
FDN01,OUT035,3035.987743905177
DRH25,OUT046,847.4007969675024
FDV08,OUT046,765.7895376988229
NCP53,OUT049,3861.262810963869
FDU52,OUT010,586.4549229997967
NCI42,OUT045,3179.9831086110585
FDZ14,OUT035,2069.832423288454
FDF11,OUT046,3843.897592370321
FDQ13,OUT018,1166.4022909013315
FDO32,OUT010,-1122.0944828126703
DRJ37,OUT018,2201.574706981381
FDY43,OUT046,2695.667659707067
NCT41,OUT017,2551.485072662922
NCV17,OUT045,2028.9652304313508
FDM04,OUT027,2393.621339566135
DRB48,OUT018,439.9903708669092
FDM24,OUT013,2540.580605882382
FDT37,OUT049,4127.125409267406
NCO05,OUT010,-368.9561926875226
FDL13,OUT046,3793.570300512969
FDL15,OUT017,2598.339136358825
FDB11,OUT018,3310.097306122131
FDL14,OUT019,501.44910947178187
FDY10,OUT019,-77.76876788201162
FDJ40,OUT049,1899.0367575089372
NCW18,OUT046,3633.2943103835833
NCY06,OUT013,2093.144778273351
DRE13,OUT018,1150.5307957375862
FDA26,OUT045,3356.4462560675074
NCE19,OUT010,-1094.8470518021395
FDE33,OUT035,1528.4188365465475
DRL59,OUT027,2325.108540331235
FDY07,OUT046,790.8683337151188
FDF57,OUT018,2565.36352686649
FDM58,OUT035,1933.4864272801533
FDP26,OUT027,3114.1947514847
FDY32,OUT046,2643.684299796746
FDD51,OUT010,-1169.938114421399
FDU22,OUT018,1655.9026098591298
FDZ49,OUT018,3319.091139948958
NCI42,OUT017,3404.8084503991486
FDT04,OUT027,2110.0617158401656
NCU41,OUT045,2928.323424847089
FDS56,OUT045,4174.876272299056
NCN42,OUT017,2455.433099571444
FDK34,OUT046,3748.515462663303
FDB03,OUT017,3906.8823850545436
DRJ25,OUT035,938.2977305188283
FDT25,OUT027,3475.825091513234
FDN20,OUT013,2718.094127361949
FDP09,OUT013,3436.1828159925763
FDM20,OUT019,2004.8691559735817
NCG55,OUT046,1782.6810042171755
NCP14,OUT045,1557.3193960846618
NCH06,OUT046,3838.872249022388
FDV52,OUT013,1963.7421107990856
NCL07,OUT035,807.475564098819
DRJ11,OUT027,4473.090099545501
DRO59,OUT013,1237.2044365557003
FDW15,OUT010,503.0049115352299
NCQ30,OUT035,1986.4024399639914
NCN54,OUT019,-704.6863169536614
FDY01,OUT027,3375.111987006022
FDX39,OUT035,3598.614322609957
FDH53,OUT027,2859.4929630674214
FDA57,OUT035,828.7847177865506
NCC07,OUT010,-232.80419330746054
FDU28,OUT013,3074.441952018763
FDK36,OUT010,-1097.767741437695
FDR36,OUT018,523.5297894236398
NCQ17,OUT035,2584.579535690322
FDS28,OUT019,-972.5321032982024
FDE08,OUT045,2330.891305867407
FDU22,OUT046,1883.0948329514417
FDG41,OUT045,1710.19155414539
FDO31,OUT010,-566.5452854985656
FDM21,OUT019,2140.789940763112
FDU40,OUT017,3181.52552936377
FDV36,OUT018,1789.8429044325644
FDT10,OUT027,2476.606586161678
FDX38,OUT045,702.92390880873
NCU30,OUT027,4153.533777741183
NCV06,OUT049,3131.381558267305
FDT16,OUT035,4337.07066119242
NCP41,OUT027,3212.047194111715
FDZ56,OUT017,2864.3728005372654
FDC22,OUT035,3208.7918456315474
FDU10,OUT035,814.4680330667286
FDS46,OUT045,1822.511057980044
FDO08,OUT049,2816.872147419374
NCV42,OUT018,1499.1709215724986
FDP33,OUT035,4150.295116971057
FDJ12,OUT046,3306.670203665591
FDH04,OUT045,1398.27599094308
NCU54,OUT013,3301.368890328524
FDO36,OUT010,947.0504070515019
FDT37,OUT027,5547.226756159332
FDD14,OUT010,1010.5266462983784
FDA16,OUT013,3559.6065546245372
NCS42,OUT019,-449.926271882156
FDP10,OUT019,-259.6873082109878
FDQ28,OUT049,2558.490982337284
FDK57,OUT010,-0.28739658744234475
FDK02,OUT013,1957.0795318964729
FDW47,OUT018,1719.251702611997
NCC42,OUT018,1973.7168595759356
FDQ37,OUT018,2902.4894457255173
FDL40,OUT046,1512.2715471168533
DRE13,OUT010,-488.873149058923
FDQ34,OUT027,3131.6654933911805
NCB54,OUT046,2019.3542593365949
FDS48,OUT049,2486.8048105932285
FDO15,OUT045,1167.6132800068947
NCT30,OUT013,784.9640987321079
FDU49,OUT027,2915.866301845698
FDE21,OUT046,1876.7369005927437
FDS49,OUT019,-629.6219774196093
FDT38,OUT027,2817.5579232667724
FDZ01,OUT045,1616.941552493532
FDC41,OUT035,1359.8717655748198
DRG13,OUT010,594.9611477829428
NCZ42,OUT018,3493.2494075763843
NCM07,OUT045,1276.4139601858762
NCV17,OUT018,1846.9603188899107
DRK39,OUT035,1445.0454150541455
FDS37,OUT018,1614.8880709806922
FDV12,OUT019,-304.3146081827158
NCG19,OUT018,3452.4148325170654
FDS51,OUT013,1122.008856833156
NCO14,OUT046,671.2744114855964
FDC38,OUT046,2119.0544044483977
FDN15,OUT046,2264.304201816421
NCH42,OUT013,3654.696388427935
FDQ22,OUT046,602.9795529489477
FDC05,OUT013,3189.4502751397704
FDZ31,OUT013,3184.965914977836
DRJ23,OUT049,3074.8065133226455
FDC52,OUT035,2561.572176705493
DRD12,OUT010,-487.9903916393009
FDV55,OUT017,2497.9123460601854
FDD32,OUT046,1384.2660536042613
FDR01,OUT049,3192.565819772999
FDY08,OUT019,380.15680517801275
FDQ45,OUT045,2895.1053539319914
DRN11,OUT027,3738.9364565190454
NCS05,OUT018,1900.8428305794614
FDY32,OUT035,2778.3633390708806
NCD31,OUT045,2523.485624011184
NCE06,OUT049,2628.4956301767647
NCP14,OUT046,1592.7609402898158
NCF18,OUT019,1095.8484225246712
FDF14,OUT018,2191.1483732622755
FDB22,OUT017,2577.117599656709
NCH54,OUT049,2594.7340060974307
FDU27,OUT035,1012.6666883315959
FDS58,OUT027,4047.5296671112314
NCU29,OUT035,2444.816737479523
FDJ57,OUT013,3188.5665718806304
FDL56,OUT049,1519.2678580657102
FDH60,OUT035,3292.0868905141792
FDN24,OUT018,642.0253715756182
FDD02,OUT017,2072.666556470513
FDP15,OUT017,4245.274904594071
FDB28,OUT027,4498.482768936714
DRC49,OUT045,2222.4806776491
NCG30,OUT018,1694.8448757912934
FDJ14,OUT049,1283.0613050053626
FDL52,OUT045,576.4441904487301
NCG19,OUT027,5149.190208750345
NCN41,OUT035,2109.139146667686
FDW22,OUT013,3635.49137035245
FDI02,OUT013,1896.0754120231327
FDV51,OUT045,2585.3704845111465
FDV48,OUT046,1314.540078045218
NCL17,OUT019,331.6746841230033
FDP46,OUT045,1283.5003014244814
FDU10,OUT045,547.128664357783
FDT37,OUT010,2154.3647726409204
FDI27,OUT035,915.3700819264395
FDN51,OUT046,4194.509858494719
FDW07,OUT035,1623.7563925787688
FDN45,OUT049,3611.259929248161
DRN37,OUT027,4133.295722854929
DRF48,OUT049,3078.319584097075
FDP38,OUT019,-1041.2017725357941
NCX18,OUT027,4576.604691097267
FDK45,OUT018,1730.66882024343
FDZ37,OUT049,1539.971908926293
FDS50,OUT018,3264.197383660041
NCR54,OUT018,2832.495426955816
NCS17,OUT035,1646.7674774425245
FDV31,OUT046,2855.738929986068
DRE27,OUT017,1615.167686841021
FDN60,OUT013,2605.277813951761
FDK26,OUT013,3058.9703537941405
FDX37,OUT018,1310.1517485100171
FDW31,OUT046,3206.1655032471417
FDX26,OUT018,2632.738239207133
DRL49,OUT019,363.3799081316474
FDU49,OUT017,1571.7670990821193
FDY58,OUT046,3598.4781441196737
FDN03,OUT045,3937.7285823941447
NCV06,OUT010,1117.2833342112913
FDH53,OUT045,1293.394201941647
FDG31,OUT018,874.2514686584834
NCC06,OUT045,1955.7546569797012
FDS13,OUT049,4302.098198914064
FDP16,OUT035,4056.274480272566
FDA35,OUT013,2042.8604402795215
DRP47,OUT018,3730.447838324071
FDY28,OUT010,1536.7861995147023
FDY20,OUT035,1692.6962121623642
NCH30,OUT017,1880.0964213572004
NCR29,OUT019,-989.4639210163868
NCP05,OUT013,2441.775464010661
NCF30,OUT019,41.18757376695794
FDA08,OUT035,2878.9131591361256
FDN51,OUT027,5549.106700740109
FDH12,OUT046,1701.2229422891899
FDY39,OUT017,3098.4860680474567
NCO53,OUT045,2800.606778132312
FDB40,OUT046,2303.2796656883897
FDH02,OUT049,1589.1519917667317
FDY11,OUT027,2577.851981417381
FDQ09,OUT019,-93.62916426782863
FDP16,OUT013,3977.1069741157175
NCF55,OUT018,314.4339295397547
FDY09,OUT027,4288.628078386369
FDY39,OUT045,2889.368588986381
NCU53,OUT049,2687.788946184927
NCT41,OUT049,2495.6571097304823
FDJ45,OUT046,702.4720018357939
FDR28,OUT013,2702.2917906155762
FDN08,OUT013,2043.716027487451
FDJ07,OUT049,1969.9518752650386
FDZ09,OUT027,4083.113167471599
FDQ14,OUT017,2483.827911171463
FDY12,OUT027,2205.874440587766
FDK57,OUT046,1899.1410176171246
FDD20,OUT049,2118.2432376103425
FDS36,OUT018,1594.9798748524704
FDI40,OUT049,1756.9455004250553
FDJ40,OUT045,1723.7950315128642
FDE08,OUT013,2456.327337656054
DRK01,OUT013,1604.505365488517
FDC58,OUT049,797.1613977851396
FDE50,OUT046,3033.3106386124136
FDX48,OUT035,2628.2275351289927
DRM35,OUT018,2555.8651744629037
FDG41,OUT013,1840.3465941589657
FDB52,OUT046,3991.990523533133
FDV19,OUT045,2532.3301712190755
DRG48,OUT017,2441.47342582727
FDI26,OUT013,2948.2447630074275
FDU11,OUT019,44.31671977536848
FDF59,OUT019,146.59634035429144
FDR07,OUT049,1689.7599010793697
NCE06,OUT017,2670.1819919807836
FDE10,OUT046,2120.548217481231
NCO55,OUT046,1703.3178511468707
FDZ13,OUT013,960.659375118709
FDT50,OUT017,1531.1884230898113
FDH12,OUT010,-225.40202427676832
FDD21,OUT045,1873.7373151818772
NCM05,OUT013,4214.580385750822
FDK04,OUT013,1038.7339664692606
FDN33,OUT017,1553.0556435040246
NCM18,OUT010,-936.0107499805449
DRC25,OUT049,1468.6134689442465
FDT47,OUT017,1741.3242582459632
FDD45,OUT027,3066.96297702048
NCD07,OUT018,1561.8932679296336
NCY54,OUT010,783.8123222658414
FDL12,OUT049,1111.3725301337138
FDL02,OUT017,1853.6861343318362
FDC60,OUT035,1640.0555359605992
FDR37,OUT017,3105.0889084318906
FDY16,OUT017,3102.813532008264
FDU26,OUT045,1838.0099598688603
FDN24,OUT013,855.4620583773396
FDH44,OUT013,2525.9621508447467
FDE23,OUT010,-1112.4419821861466
FDW60,OUT017,2980.4826804021764
FDQ55,OUT049,2044.1069977439333
FDV32,OUT027,2538.5974320792193
FDV03,OUT010,595.929277382796
FDY14,OUT010,2243.9539034837603
NCL55,OUT027,5479.115169929581
DRF25,OUT017,772.1010864872712
FDX03,OUT046,789.0099516803502
FDF40,OUT045,3839.0382770490114
FDX24,OUT010,-341.83270755652984
FDA25,OUT049,1785.5624395497823
FDH21,OUT018,2419.7073758723104
FDB47,OUT010,1403.6996068212497
FDT34,OUT019,-256.0668451381089
FDS39,OUT010,461.84755006342175
NCU05,OUT046,1234.5893206625497
FDE02,OUT049,1597.7203347770937
FDL25,OUT035,1711.5079111581065
FDC50,OUT049,1599.4060438899833
FDZ32,OUT049,1888.1866372687732
FDV14,OUT045,1277.9002095015053
FDR07,OUT045,1519.2212213101081
FDB26,OUT049,1003.3810124469603
NCR50,OUT045,2325.033447724795
FDP01,OUT018,2313.379620664242
FDH57,OUT045,2057.415323161318
FDM60,OUT027,2193.4750784888083
FDA45,OUT017,2898.6860018887614
FDU55,OUT017,4275.4740460651565
FDH40,OUT035,1519.8500207115717
FDG40,OUT019,-1341.134595013681
FDT12,OUT049,3686.722126648776
DRL59,OUT045,761.8427569748235
FDT47,OUT018,1414.177971899199
FDI60,OUT017,1233.8027415565246
DRF51,OUT027,2050.4548902278825
NCK31,OUT049,834.7813898060924
FDB08,OUT045,2524.5896453830824
FDM44,OUT035,1835.2098664831306
FDD46,OUT018,2168.574513547521
FDR27,OUT019,241.5224173378374
FDV56,OUT010,-81.1124859787069
FDM02,OUT049,1525.8930849750714
FDU45,OUT018,1600.1588923606032
FDZ10,OUT017,2121.350062532806
NCK31,OUT010,-1105.3662286535568
FDR27,OUT035,2356.4053457625205
FDF33,OUT013,1931.6127732639702
FDJ36,OUT046,1683.1232676197985
FDP33,OUT049,4105.2376312818815
FDG17,OUT046,3901.0373274771437
FDG47,OUT027,5660.720049134399
NCW29,OUT046,2021.249967570663
DRH59,OUT017,1263.0081822987584
FDR32,OUT017,3844.370979623352
FDP48,OUT035,3085.924974369532
FDG17,OUT035,4063.9455417248646
DRJ59,OUT017,765.7786805518342
FDY48,OUT027,3157.464740838564
FDB02,OUT046,2820.8217637022963
FDN10,OUT019,-22.05251895152651
NCD55,OUT035,818.5176689490515
FDX34,OUT013,2000.8394454629145
FDZ38,OUT045,2600.314365068583
DRF37,OUT049,4230.974844288718
DRL47,OUT019,59.69117977773203
FDL27,OUT035,1238.4549336990926
NCP53,OUT035,3884.344669032548
FDT03,OUT019,1071.5293035020354
FDJ28,OUT035,3123.8013744291766
FDF40,OUT018,3688.086836607802
FDA32,OUT035,3635.7781228031517
NCP02,OUT017,1055.6536230094034
FDZ31,OUT045,3070.477125936876
NCQ29,OUT013,4189.471227599053
FDP57,OUT010,-247.81222878653352
FDL32,OUT027,3370.7918035394327
DRB01,OUT035,3201.868476591392
FDJ40,OUT046,1774.8996321917834
FDO24,OUT018,2284.5860239867925
FDO11,OUT018,3749.2829714952168
FDA56,OUT035,2129.480596958303
FDF02,OUT045,1608.4690155731687
FDA10,OUT013,1993.22142855524
NCI55,OUT017,2051.5978623079277
FDZ40,OUT010,-1044.9459490104978
FDV08,OUT049,836.3078690982582
FDN48,OUT013,1519.8151323443062
FDU57,OUT017,2544.8149392843216
DRF49,OUT013,1891.6018054489375
FDS02,OUT035,3221.933792706525
FDS43,OUT046,2995.1048121800377
FDT16,OUT013,4200.770806862023
FDX19,OUT027,5230.947310174362
FDK15,OUT046,1596.6562922222788
DRA12,OUT049,2264.332699755563
FDY35,OUT017,936.1199759693814
NCU42,OUT013,2733.8555035911522
FDD26,OUT013,3045.68355306438
FDR11,OUT018,2364.920548105477
NCP53,OUT045,3697.0016814603136
FDP34,OUT045,2392.6809152520264
NCV41,OUT019,-147.76450209400355
FDN20,OUT018,2471.7945346143647
FDZ16,OUT018,2873.7442200955297
FDZ28,OUT049,2150.264392548127
NCL55,OUT013,3984.4851348372945
NCJ17,OUT046,1248.4746354214965
FDT37,OUT046,4051.5027936795727
FDV51,OUT049,2796.6853589855937
FDZ28,OUT035,2239.2272090367387
FDN27,OUT013,1983.3686725561508
FDS14,OUT019,502.45109099191995
FDZ58,OUT045,1867.0435798484427
FDD46,OUT046,2431.8754733153573
FDJ03,OUT035,936.103609254608
FDU03,OUT010,1004.9574548939897
FDA33,OUT027,3844.8425814397015
NCW53,OUT035,3170.2999509163947
NCC55,OUT017,714.3360419448479
FDP52,OUT019,1768.6775945274137
FDE39,OUT049,1977.691411236065
FDB44,OUT035,3543.930572947691
FDG59,OUT013,704.5754875381674
FDI05,OUT013,1287.6611792743893
FDF59,OUT045,1974.4895448615234
FDM39,OUT019,919.9839037444978
FDB14,OUT013,1568.671322327241
NCS05,OUT019,237.9897608074857
DRJ35,OUT045,897.0096978572365
FDO31,OUT019,-525.0481494777432
FDA31,OUT046,2781.902400888942
FDX40,OUT049,718.9296524303934
FDW56,OUT045,3015.182142595663
FDH09,OUT018,732.2333212924593
FDA52,OUT019,914.0027902488234
FDF20,OUT019,1293.8730326198086
FDE40,OUT046,964.2615943094711
NCU17,OUT046,1495.6856114012041
NCP14,OUT035,1741.2785926647775
FDN25,OUT027,2507.8350286557816
FDU39,OUT049,1093.0103286163169
NCM05,OUT017,4306.090725155693
FDU07,OUT017,2560.366854204874
FDF28,OUT049,2142.1343734043767
FDR57,OUT049,2649.8063805911215
FDJ33,OUT013,1915.864090349939
DRH23,OUT035,1002.7323654619845
FDQ52,OUT046,3910.6880932219574
DRK13,OUT035,3194.943608626405
FDP09,OUT046,3332.0528117154972
FDR08,OUT027,3298.0799114532606
FDV50,OUT045,1822.6950938758232
FDT13,OUT049,3121.6090849366524
FDJ27,OUT027,3165.4202072344833
FDH21,OUT046,2610.7808055917685
FDW14,OUT027,2896.0920227618276
FDL52,OUT049,783.0548095415527
FDW28,OUT017,3240.7607950170514
FDL40,OUT049,1655.2405110051716
FDE24,OUT046,2246.1873495736927
FDX35,OUT049,3755.569553474991
FDP46,OUT017,1462.267821191271
FDX56,OUT045,3274.585883035267
FDQ45,OUT049,3068.4302240503876
FDK50,OUT027,4066.0470769982107
FDY26,OUT045,3265.2688070115405
FDQ09,OUT017,1948.1410128274792
FDN39,OUT049,2715.9962273147403
FDP13,OUT017,842.076181168502
FDR51,OUT013,2535.6979383414805
FDZ49,OUT010,1576.3633535122708
FDL28,OUT018,3444.0214514513673
FDZ10,OUT035,2145.063746461465
FDK38,OUT013,2437.219133133547
DRL49,OUT027,3763.752251211118
FDR15,OUT013,2582.473417920215
FDQ24,OUT035,4139.008139272123
FDD56,OUT013,2947.554831772228
NCR42,OUT046,510.07901524260524
FDH52,OUT045,987.9020400080954
FDH57,OUT019,236.76679544336093
FDR15,OUT010,514.3424115193975
FDJ34,OUT035,2169.8383023567735
FDW37,OUT035,1633.5935285621797
FDQ23,OUT018,1416.8293109204476
FDP34,OUT013,2557.372410633867
FDE04,OUT027,4401.599796052613
FDC48,OUT045,1240.9280539635297
FDA47,OUT019,705.662524822264
FDI35,OUT018,2632.2891611521877
NCV05,OUT013,2539.509121342365
FDR28,OUT045,2536.087541009815
FDH31,OUT017,1790.8096165184315
FDP59,OUT019,-176.99458984549574
FDS19,OUT018,1083.345780003625
FDM60,OUT045,647.8717623932826
FDJ44,OUT018,2593.7565390653976
DRH51,OUT017,1472.2310170970563
DRC25,OUT017,1502.490622718537
DRE25,OUT013,1556.9173648620758
NCX05,OUT049,1905.897185099029
FDR11,OUT017,2692.034152809957
DRP47,OUT045,3839.0931397901986
DRC49,OUT019,381.5065887369624
FDQ47,OUT027,2131.4617460958743
FDL20,OUT013,1881.6040173811243
FDM34,OUT035,2236.5308116548294
NCN55,OUT013,3836.615455850256
FDD41,OUT035,1854.1553633734802
FDE52,OUT049,1538.8116629130805
NCT18,OUT019,914.2959850070387
FDJ32,OUT018,784.7384693040942
FDE16,OUT046,3318.819162242818
FDZ09,OUT045,2494.364316858466
DRZ11,OUT046,1980.6772373513209
FDK41,OUT049,1467.9607902556447
FDE56,OUT049,1153.6265088287716
FDH34,OUT013,3013.30542740903
DRI49,OUT013,1343.8124633439318
DRI59,OUT046,3510.9449550114878
DRC36,OUT049,2887.9796654258244
FDS15,OUT019,-139.33580438733088
FDI07,OUT018,2951.3836492457954
FDZ15,OUT018,1624.183053008619
NCX41,OUT027,4828.313844466915
NCO29,OUT019,734.2213762115352
FDF57,OUT013,2826.084159990269
FDI33,OUT035,1604.268407525612
DRJ47,OUT049,2789.2546902123963
FDB34,OUT046,1291.3318054656338
FDY22,OUT027,3777.9957179781572
DRL11,OUT017,2616.2729161603256
FDY46,OUT035,3135.2858858994955
FDG17,OUT013,3953.408464071039
FDE52,OUT018,1192.7717048577338
DRP47,OUT027,5417.849143423509
FDO01,OUT010,232.5014267162751
FDL09,OUT046,2690.144718405148
FDR57,OUT013,2607.832221967874
DRD37,OUT035,946.4412896318786
FDQ36,OUT027,2162.2986578945797
FDL33,OUT049,3195.6182878979616
FDL48,OUT045,775.2944823302412
FDL28,OUT049,3782.777966633238
NCN29,OUT046,756.5773628877114
FDO13,OUT035,2858.0757947801303
FDB38,OUT045,2546.440270470237
FDI36,OUT035,3309.2113717612433
FDI58,OUT035,1644.2028367567736
FDH22,OUT018,1800.2300510580217
FDQ27,OUT013,1823.8977626770438
FDT33,OUT046,2654.651788745207
FDC56,OUT045,1864.8931313338526
FDF14,OUT046,2554.8405996293627
